PT4-M_a	PT1-M_a	PT3-M_a	PT1-U_a	PT2-U_a	PT2-M_a	PT5-M_a	PT4-M	PT1-M	PT3-M	PT1-U	PT2-U	PT2-M	PT5-M	TCp2-M	TCw1-E	TCp1-M	TCw4-E	TCw3-E	TCw2-E	Voltage	Motor1	Motor2	Motor3	Motor4	Statestring
207	198	197	197	198	199	198	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1098799
207	198	197	197	198	199	198	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1098799
206	199	197	196	198	199	197	13	1	1	-1	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1099600
206	198	197	197	198	199	198	13	1	1	-1	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1099847
206	198	197	197	198	199	198	13	1	0	-1	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1099847
206	198	197	197	198	199	198	13	1	0	-1	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1099847
206	198	197	197	197	199	196	13	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1100655
206	198	197	197	197	199	196	13	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1100655
206	198	197	197	197	199	196	12	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1100655
207	198	197	197	198	198	198	12	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1101458
207	198	197	197	198	199	197	12	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1101705
207	198	197	197	198	199	197	12	1	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1101705
207	198	197	197	198	199	197	13	1	0	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1101705
207	199	197	197	198	198	197	13	1	0	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1102505
207	199	197	197	198	198	197	13	1	0	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1102505
207	199	197	197	198	198	197	13	1	0	0	2	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1102505
206	198	198	197	198	198	197	13	1	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1103314
207	199	198	197	197	200	197	13	2	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1103556
207	199	198	197	197	200	197	13	2	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1103556
207	199	198	197	197	200	197	13	2	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1103556
206	198	197	197	198	198	196	13	2	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1104362
206	198	197	197	198	198	196	13	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1104362
206	198	197	197	198	198	196	13	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1104362
207	199	197	197	198	199	197	13	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1105170
206	196	197	197	198	198	197	13	1	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1105411
206	196	197	197	198	198	197	13	1	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1105411
206	196	197	197	198	198	197	13	1	0	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1105411
206	196	197	197	198	198	197	12	0	0	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1105411
206	198	198	197	198	201	197	12	0	0	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1106460
206	198	198	197	198	201	197	12	0	0	0	3	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1106460
206	198	198	197	198	201	197	12	0	0	0	3	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1106460
207	198	198	197	199	200	197	12	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1107263
207	198	198	197	199	200	197	12	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1107263
207	198	198	197	199	200	197	12	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1107263
208	198	198	197	198	199	197	13	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108071
206	197	198	197	198	199	197	13	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	197	198	197	198	199	197	13	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1108313
206	198	197	197	197	199	197	12	0	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1110169
206	198	197	197	197	199	197	12	0	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1110169
206	198	197	197	197	199	197	12	0	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1110169
207	198	198	197	197	199	196	12	0	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1110971
206	200	199	197	198	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1111208
206	200	199	197	198	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1111208
206	200	199	197	198	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1111208
206	199	198	197	197	198	196	12	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1112013
206	199	198	197	197	198	196	12	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1112013
206	199	198	197	197	198	196	12	2	1	0	2	1	-3	82	82	83	82	83	83	15	1000	1000	1000	1000	1112013
207	198	197	197	198	199	197	12	2	1	0	2	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1112815
206	198	198	197	199	198	197	12	2	1	0	2	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113062
206	198	198	197	199	198	197	12	2	2	0	2	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113062
206	198	198	197	199	198	197	12	2	2	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113062
206	198	198	197	198	199	196	12	2	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113864
206	198	198	197	198	199	196	12	2	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113864
206	198	198	197	198	199	196	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1113864
206	197	197	197	198	199	197	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1114673
207	198	198	197	198	199	197	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1114913
207	198	198	197	198	199	197	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1114913
207	198	198	197	198	199	197	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1114913
207	198	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1115720
207	198	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1115720
207	198	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1115720
207	197	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1116528
206	199	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1116769
206	199	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1116769
206	199	198	197	198	199	196	13	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1116769
207	198	198	197	198	200	196	13	1	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1117577
206	199	197	197	198	198	197	13	1	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1117818
206	199	197	197	198	198	197	13	2	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1117818
206	199	197	197	198	198	197	13	2	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1117818
206	197	198	197	198	200	197	12	2	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1118621
206	197	198	197	198	200	197	12	1	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1118621
206	197	198	197	198	200	197	12	1	1	0	3	1	-3	82	82	82	83	83	83	15	1000	1000	1000	1000	1118621
206	198	197	197	198	199	197	12	1	1	0	3	1	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1119428
207	198	198	197	198	200	197	12	1	1	0	3	2	-3	82	82	83	83	83	83	15	1000	1000	1000	1000	1119670
207	198	198	197	198	200	197	12	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1119670
207	198	198	197	198	200	197	12	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1119670
206	197	197	197	198	199	197	12	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1120478
206	197	197	197	198	199	197	12	1	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1120478
206	197	197	197	198	199	197	12	0	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1120478
206	195	198	197	198	198	197	12	0	1	0	3	2	-2	83	82	83	83	83	83	15	1000	1000	1000	1000	1121280
207	198	198	197	198	199	198	13	0	1	0	3	2	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1121526
207	198	198	197	198	199	198	13	0	1	0	3	2	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1121526
207	198	198	197	198	199	198	13	0	1	0	3	2	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1121526
207	198	198	197	198	199	197	13	0	1	0	3	1	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1122333
207	198	198	197	198	199	197	13	0	1	0	3	1	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1122333
207	198	198	197	198	199	197	13	0	1	0	3	1	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1122333
207	198	198	197	198	199	197	13	0	1	0	3	1	-2	83	82	83	82	83	83	15	1000	1000	1000	1000	1122333
206	198	198	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1123383
206	198	198	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1123383
206	198	198	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1123383
207	199	197	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1124185
207	199	197	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1124185
207	199	197	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1124185
207	198	198	197	198	199	197	13	1	1	0	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1124993
207	197	198	197	198	198	197	13	1	1	0	3	0	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1125233
207	197	198	197	198	198	197	13	1	1	0	3	0	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1125233
207	197	198	197	198	198	197	13	1	1	0	3	0	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1125233
206	198	197	196	198	199	197	13	1	1	-1	3	0	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1126041
206	198	197	196	198	199	197	13	1	1	-1	3	0	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1126041
206	198	197	196	198	199	197	13	1	1	-2	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1126041
206	199	197	197	197	198	197	13	1	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1126848
207	201	198	197	198	198	197	13	1	1	-2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1127090
207	201	198	197	198	198	197	13	2	1	-2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1127090
207	201	198	197	198	198	197	13	2	1	-2	2	0	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1127090
207	199	197	197	198	199	197	13	2	1	-2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1127896
206	198	197	197	197	200	197	13	2	1	-2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1128137
206	198	197	197	197	200	197	13	2	0	-2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1128137
206	198	197	197	197	200	197	13	2	0	-1	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1128137
207	198	198	197	198	199	197	13	2	1	-1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	2	1	0	2	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	1	1	0	2	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
207	198	198	197	198	199	197	13	1	1	0	2	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1128941
205	199	198	197	199	200	197	13	1	1	0	2	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1130810
205	199	198	197	199	200	197	13	1	1	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1130810
205	199	198	197	199	200	197	13	1	1	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1130810
205	199	199	197	198	199	197	12	2	1	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1131613
205	199	199	197	198	199	197	12	2	2	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1131613
205	199	199	197	198	199	197	12	2	2	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1131613
207	199	198	197	199	199	197	12	2	2	0	3	2	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1132420
206	198	197	197	197	199	197	12	2	2	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1132661
206	198	197	197	197	199	197	12	2	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1132661
206	198	197	197	197	199	197	11	2	1	0	3	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1132661
207	198	198	197	197	199	197	12	2	1	0	2	2	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1133468
207	198	198	197	197	199	197	12	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1133468
207	198	198	197	197	199	197	12	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1133468
207	199	198	197	198	199	197	12	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1134276
206	199	197	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1134518
206	199	197	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1134518
206	199	197	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1134518
208	198	198	197	198	198	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1135325
208	198	198	197	198	198	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1135325
208	198	198	197	198	198	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1135325
206	198	198	197	198	199	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1136133
206	198	198	197	198	198	197	13	2	1	0	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1136373
206	198	198	197	198	198	197	13	2	1	0	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1136373
206	198	198	197	198	198	197	13	1	1	0	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1136373
206	196	197	197	198	198	196	13	1	1	0	3	0	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1137181
206	198	198	197	198	199	197	13	1	1	0	3	0	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1137423
206	198	198	197	198	199	197	13	1	1	0	3	0	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1137423
206	198	198	197	198	199	197	13	1	1	0	3	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1137423
206	198	197	197	197	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1138226
206	198	197	197	197	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1138226
206	198	197	197	197	199	197	12	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1138226
181	168	172	164	170	164	166	9	-3	-2	-21	-1	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1139034
206	198	197	197	198	199	197	9	-3	-3	-21	-1	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1139274
206	198	197	197	198	199	197	9	-3	-3	-21	-1	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1139274
206	198	197	197	198	199	197	9	-3	-3	-21	-1	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1139274
206	198	197	197	197	199	197	9	-3	-3	-21	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1140082
206	198	197	197	197	199	197	9	-3	-3	-21	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1140082
206	198	197	197	197	199	197	9	-3	-3	-21	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1140082
206	198	197	197	198	199	197	9	-3	-3	-21	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1140885
207	197	197	198	197	198	197	9	-3	-3	-20	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1141132
207	197	197	198	197	198	197	9	-3	-3	-20	-2	-3	-6	82	82	83	82	83	83	15	1000	1000	1000	1000	1141132
207	197	197	198	197	198	197	12	1	0	2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1141132
207	198	198	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1141934
207	198	198	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1141934
207	198	198	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1141934
207	198	197	198	197	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1142742
207	198	197	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1142983
207	198	197	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1142983
207	198	197	197	198	199	197	13	1	0	2	2	1	-2	82	82	83	83	83	83	15	1000	1000	1000	1000	1142983
206	198	198	197	197	199	197	13	1	1	2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1143789
206	198	198	197	197	199	197	13	1	1	1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1143789
206	198	198	197	197	199	197	13	1	1	1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1143789
207	198	197	197	198	199	197	13	1	1	1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1144597
206	199	198	197	198	199	197	13	1	1	1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1144839
206	199	198	197	198	199	197	13	1	1	1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1144839
206	199	198	197	198	199	197	13	1	1	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1144839
206	198	198	196	198	199	197	12	1	1	-1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1145647
206	198	198	196	198	199	197	12	1	1	-1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1145647
206	198	198	196	198	199	197	12	1	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1145647
207	198	198	197	198	199	197	12	1	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1146454
207	199	197	197	198	199	197	12	2	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1146695
207	199	197	197	198	199	197	13	2	1	-2	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1146695
207	199	197	197	198	199	197	13	2	1	-2	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1146695
207	198	197	197	198	199	197	13	2	1	-2	3	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147501
205	198	197	197	197	199	197	13	2	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	1	-2	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	0	-1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	0	-1	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	12	1	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	2	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
205	198	197	197	197	199	197	11	1	0	0	1	1	-2	82	82	83	82	83	83	15	1000	1000	1000	1000	1147743
